10.878446275633149, -61.553742021625155, 8.0
13.0, -61.54310744873371, 8.0
15.121553724366851, -61.553742021625155, 8.0
17.12155372436685, -61.553742021625155, 8.0
19.12155372436685, -61.553742021625155, 8.0
21.12155372436685, -61.553742021625155, 8.0
23.12155372436685, -61.553742021625155, 8.0
25.0, -60.843107448733704, 8.0
27.12155372436685, -61.553742021625155, 8.0
29.0, -60.843107448733704, 8.0
30.521171799344064, -60.92753777963343, 8.0
31.02664549634959, -61.52486514774979, 8.0
35.0, -62.2431074487337, 0.0
37.0, -62.2431074487337, 0.0
39.0, -62.2431074487337, 0.0
3.0, -64.2431074487337, 0.0
5.0, -64.2431074487337, 0.0
7.0, -64.2431074487337, 0.0
10.4, -64.2431074487337, 8.0
9.181346652052678, -63.1931074487337, 8.0
13.0, -64.2431074487337, 0.0
13.563515398032191, -60.296398441432885, 8.0
16.27067765379889, -60.10691488608243, 8.0
18.27067765379889, -60.10691488608243, 8.0
20.27067765379889, -60.10691488608243, 8.0
22.27067765379889, -60.10691488608243, 8.0
24.27067765379889, -60.10691488608243, 8.0
26.392231378165743, -60.79628031319098, 8.0
28.27067765379889, -60.10691488608243, 8.0
31.0, -64.2431074487337, 0.0
33.0, -64.2431074487337, 0.0
35.0, -64.2431074487337, 0.0
37.0, -64.2431074487337, 0.0
39.0, -64.2431074487337, 0.0
3.0, -66.2431074487337, 0.0
5.0, -66.2431074487337, 0.0
7.0, -66.2431074487337, 0.0
10.37873085421709, -66.0, 8.0
9.026645496349593, -65.5248651477498, 8.0
13.0, -66.2431074487337, 0.0
15.0, -66.2431074487337, 0.0
16.14912392943204, -61.41754945897388, 8.0
17.324101297704225, -61.63861360688275, 8.0
20.14912392943204, -61.41754945897388, 8.0
21.324101297704225, -61.63861360688275, 8.0
24.14912392943204, -61.41754945897388, 8.0
26.14912392943204, -61.41754945897388, 8.0
27.324101297704225, -61.63861360688275, 8.0
31.0, -66.2431074487337, 0.0
33.0, -66.2431074487337, 0.0
35.0, -66.2431074487337, 0.0
37.0, -66.2431074487337, 0.0
39.0, -66.2431074487337, 0.0
3.0, -68.2431074487337, 0.0
5.0, -68.2431074487337, 0.0
7.0, -68.2431074487337, 0.0
10.37873085421709, -68.0, 8.0
9.6, -68.2431074487337, 8.0
13.0, -68.2431074487337, 0.0
15.0, -68.2431074487337, 0.0
17.0, -68.2431074487337, 0.0
19.0, -68.2431074487337, 0.0
21.0, -68.2431074487337, 0.0
23.0, -68.2431074487337, 0.0
25.0, -68.2431074487337, 0.0
27.0, -68.2431074487337, 0.0
29.0, -68.2431074487337, 0.0
31.0, -68.2431074487337, 0.0
33.0, -68.2431074487337, 0.0
35.0, -68.2431074487337, 0.0
37.0, -68.2431074487337, 0.0
39.0, -68.2431074487337, 0.0
3.0, -70.2431074487337, 0.0
5.0, -70.2431074487337, 0.0
7.0, -70.2431074487337, 0.0
9.689365427108546, -70.36466117310056, 8.0
11.0, -70.2431074487337, 0.0
13.0, -70.2431074487337, 0.0
15.0, -70.2431074487337, 0.0
17.0, -70.2431074487337, 0.0
19.0, -70.2431074487337, 0.0
21.0, -70.2431074487337, 0.0
23.0, -70.2431074487337, 0.0
25.0, -70.2431074487337, 0.0
27.0, -70.2431074487337, 0.0
29.0, -70.2431074487337, 0.0
31.0, -70.2431074487337, 0.0
33.0, -70.2431074487337, 0.0
35.0, -70.2431074487337, 0.0
37.0, -70.2431074487337, 0.0
39.0, -70.2431074487337, 0.0
3.0, -72.2431074487337, 0.0
5.0, -72.2431074487337, 0.0
7.0, -72.2431074487337, 0.0
9.657784834550135, -72.48252154906167, 8.0
9.62126914578291, -72.4862148974674, 8.0
13.0, -72.2431074487337, 0.0
15.0, -72.2431074487337, 0.0
17.0, -72.2431074487337, 0.0
19.0, -72.2431074487337, 0.0
21.0, -72.2431074487337, 0.0
23.0, -72.2431074487337, 0.0
25.0, -72.2431074487337, 0.0
27.0, -72.2431074487337, 0.0
29.0, -72.2431074487337, 0.0
31.0, -72.2431074487337, 0.0
33.0, -72.2431074487337, 0.0
35.0, -72.2431074487337, 0.0
37.0, -72.2431074487337, 0.0
39.0, -72.2431074487337, 0.0
3.0, -74.2431074487337, 0.0
5.0, -74.2431074487337, 0.0
7.0, -74.2431074487337, 0.0
9.7, -74.2431074487337, 8.0
9.62126914578291, -74.4862148974674, 8.0
13.0, -74.2431074487337, 0.0
15.0, -74.2431074487337, 0.0
17.0, -74.2431074487337, 0.0
19.0, -74.2431074487337, 0.0
21.0, -74.2431074487337, 0.0
23.0, -74.2431074487337, 0.0
25.0, -74.2431074487337, 0.0
27.0, -74.2431074487337, 0.0
29.0, -74.2431074487337, 0.0
31.0, -74.2431074487337, 0.0
33.0, -74.2431074487337, 0.0
35.0, -74.2431074487337, 0.0
37.0, -74.2431074487337, 0.0
39.0, -74.2431074487337, 0.0
3.0, -76.2431074487337, 0.0
5.0, -76.2431074487337, 0.0
7.0, -76.2431074487337, 0.0
9.7, -76.2431074487337, 8.0
9.62126914578291, -76.4862148974674, 8.0
13.0, -76.2431074487337, 0.0
15.0, -76.2431074487337, 0.0
17.0, -76.2431074487337, 0.0
19.0, -76.2431074487337, 0.0
21.0, -76.2431074487337, 0.0
23.0, -76.2431074487337, 0.0
25.0, -76.2431074487337, 0.0
27.0, -76.2431074487337, 0.0
29.0, -76.2431074487337, 0.0
31.0, -76.2431074487337, 0.0
33.0, -76.2431074487337, 0.0
35.0, -76.2431074487337, 0.0
37.0, -76.2431074487337, 0.0
39.0, -76.2431074487337, 0.0
